index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_class_weight;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_test_balanced_accuracy;split1_test_balanced_accuracy;split2_test_balanced_accuracy;split3_test_balanced_accuracy;split4_test_balanced_accuracy;mean_test_balanced_accuracy;std_test_balanced_accuracy;rank_test_balanced_accuracy;split0_test_macro-precision;split1_test_macro-precision;split2_test_macro-precision;split3_test_macro-precision;split4_test_macro-precision;mean_test_macro-precision;std_test_macro-precision;rank_test_macro-precision;split0_test_macro-recall;split1_test_macro-recall;split2_test_macro-recall;split3_test_macro-recall;split4_test_macro-recall;mean_test_macro-recall;std_test_macro-recall;rank_test_macro-recall;split0_test_macro-f1_score;split1_test_macro-f1_score;split2_test_macro-f1_score;split3_test_macro-f1_score;split4_test_macro-f1_score;mean_test_macro-f1_score;std_test_macro-f1_score;rank_test_macro-f1_score;split0_test_weighted-precision;split1_test_weighted-precision;split2_test_weighted-precision;split3_test_weighted-precision;split4_test_weighted-precision;mean_test_weighted-precision;std_test_weighted-precision;rank_test_weighted-precision;split0_test_weighted-recall;split1_test_weighted-recall;split2_test_weighted-recall;split3_test_weighted-recall;split4_test_weighted-recall;mean_test_weighted-recall;std_test_weighted-recall;rank_test_weighted-recall;split0_test_weighted-f1_score;split1_test_weighted-f1_score;split2_test_weighted-f1_score;split3_test_weighted-f1_score;split4_test_weighted-f1_score;mean_test_weighted-f1_score;std_test_weighted-f1_score;rank_test_weighted-f1_score;0;0 normaliz;1;1 normaliz;2;2 normaliz;3;3 normaliz;4;4 normaliz
1118;524.0703214645386;24.796308705059445;0.7226638317108154;0.032361009160912904;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1119;564.5210980892182;17.109463429034367;0.7254402160644531;0.0184273344575784;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1120;527.6302147388458;18.77323564044364;0.7236404418945312;0.023043172297049896;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1121;570.3570180416107;19.866087321713707;0.7593195915222168;0.04232615476837161;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1122;488.5408957004547;19.271475130595736;0.8403627872467041;0.09587973299362983;100;{0: 1, 1: 1, 2: 2, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 2, 3: 1, 4: 1}};0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9381205469929323;0.9396867261665877;0.9375993765678633;0.9416838309346416;0.9388747089585596;0.9391930379241169;0.0014310209326375662;1086;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9157904603803905;0.9169162033724577;0.9164434797354317;0.9195168136721994;0.917912506431214;0.9173158927183387;0.0012998308175410816;385;0.924515986780293;0.9253386415237822;0.923854962193313;0.9250287377503201;0.9248010683714427;0.9247078793238301;0.0005047347147022312;1002;0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.9236247040050185;0.9243192588479525;0.9229870953435957;0.9241548453061597;0.9239299320996199;0.9238031671204693;0.0004698765382506757;817;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666
1123;489.4843116283417;21.78192461289621;0.7921620845794678;0.036890759389738625;100;{0: 1, 1: 1, 2: 2, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 2, 3: 1, 4: 1}};0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9381205469929323;0.9396867261665877;0.9375993765678633;0.9416838309346416;0.9388747089585596;0.9391930379241169;0.0014310209326375662;1086;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9157904603803905;0.9169162033724577;0.9164434797354317;0.9195168136721994;0.917912506431214;0.9173158927183387;0.0012998308175410816;385;0.924515986780293;0.9253386415237822;0.923854962193313;0.9250287377503201;0.9248010683714427;0.9247078793238301;0.0005047347147022312;1002;0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.9236247040050185;0.9243192588479525;0.9229870953435957;0.9241548453061597;0.9239299320996199;0.9238031671204693;0.0004698765382506757;817;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666
1124;530.0828442573547;22.371222417537304;0.7431493759155273;0.058057915691667156;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1125;562.7597913742065;20.361391049844528;0.7872796535491944;0.028515243465287304;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1126;528.440676498413;29.23938595735227;0.759541130065918;0.02376707342969817;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1127;574.9140901088715;21.5822589693343;0.8017553806304931;0.06853482365352208;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1128;490.1606238842011;20.791761266146743;0.8187080383300781;0.04767566172233902;100;{0: 1, 1: 1, 2: 2, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 2, 3: 1, 4: 1}};0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9381205469929323;0.9396867261665877;0.9375993765678633;0.9416838309346416;0.9388747089585596;0.9391930379241169;0.0014310209326375662;1086;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9157904603803905;0.9169162033724577;0.9164434797354317;0.9195168136721994;0.917912506431214;0.9173158927183387;0.0012998308175410816;385;0.924515986780293;0.9253386415237822;0.923854962193313;0.9250287377503201;0.9248010683714427;0.9247078793238301;0.0005047347147022312;1002;0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.9236247040050185;0.9243192588479525;0.9229870953435957;0.9241548453061597;0.9239299320996199;0.9238031671204693;0.0004698765382506757;817;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666
1129;492.7944333076477;23.748524983278376;0.8269216537475585;0.024532877237874874;100;{0: 1, 1: 1, 2: 2, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 2, 3: 1, 4: 1}};0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9381205469929323;0.9396867261665877;0.9375993765678633;0.9416838309346416;0.9388747089585596;0.9391930379241169;0.0014310209326375662;1086;0.901018887073373;0.9018430724624222;0.9028654488077198;0.9047567243435057;0.904379202632391;0.9029726670638825;0.0014328948776427693;450;0.9157904603803905;0.9169162033724577;0.9164434797354317;0.9195168136721994;0.917912506431214;0.9173158927183387;0.0012998308175410816;385;0.924515986780293;0.9253386415237822;0.923854962193313;0.9250287377503201;0.9248010683714427;0.9247078793238301;0.0005047347147022312;1002;0.9285285339933033;0.9292200465861116;0.9279644052991702;0.9289877028484079;0.9287875272398058;0.9286976431933599;0.00043159119107554086;937;0.9236247040050185;0.9243192588479525;0.9229870953435957;0.9241548453061597;0.9239299320996199;0.9238031671204693;0.0004698765382506757;817;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666
1130;534.8742003440857;29.610505003099885;0.7746108531951904;0.037497665949984264;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1131;563.2296989917755;12.90001485744843;0.7500969886779785;0.02202110774513661;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1132;524.6868484973908;22.890327810769527;0.7455785751342774;0.04595564921530326;100;{0: 1, 1: 1, 2: 1, 3: 2, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 2, 4: 1}};0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9405568279986187;0.9427276107224438;0.9394683639933461;0.9435051533807985;0.9413773942178654;0.9415270700626145;0.0014530075492214145;965;0.8979760985879747;0.8971555187398057;0.8965354817572868;0.9000945626888809;0.8988067302139253;0.8981136783975746;0.0012515531283083478;680;0.9153394512399451;0.9159334584587873;0.9141062029513239;0.9179547826762817;0.9162790050078631;0.9159225800668402;0.0012566836975422791;699;0.9244233670790645;0.9251586841116264;0.9236336703707003;0.9248246657765234;0.9246502110310134;0.9245381196737856;0.0005120488380455027;1292;0.9284147983694861;0.9290198718881933;0.9277278352016305;0.9287693294572057;0.928614648305104;0.928509296644324;0.00043795319983314736;1263;0.9234809414925428;0.9240955825071744;0.9227350752251723;0.923900594691897;0.9237451826632748;0.9235914753160122;0.0004730631330071526;1155;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666
1133;568.4304913520813;20.56404600833401;0.7898456573486328;0.06356920985391473;100;{0: 1, 1: 1, 2: 1, 3: 1, 4: 2};{'C': 100, 'class_weight': {0: 1, 1: 1, 2: 1, 3: 1, 4: 2}};0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9336982762011967;0.93436680768615;0.9332273282919944;0.9341691479074299;0.9343954913592503;0.9339714102892043;0.0004480054173216878;1506;0.9186328738633682;0.9174605333359984;0.9172898051621793;0.9196985370598624;0.9190929902205159;0.9184349479283849;0.0009305576371196852;210;0.9258501788285601;0.9255465024927112;0.9249542714037465;0.926676993512919;0.926459612238974;0.9258975116953823;0.0006226875674658871;205;0.9300598687159786;0.9299986499554715;0.9292001723026078;0.9295339209724921;0.9299178570315787;0.9297420937956258;0.00032701972636493647;590;0.9312217935652933;0.9311308050662396;0.9304938855728636;0.9307847338801767;0.9310395028365793;0.9309341441842305;0.0002640716563371895;517;0.9305688227763494;0.9304932640471654;0.9297613976596234;0.9300803847610599;0.9304122522778383;0.9302632243044073;0.0003012568094477102;193;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666;2;0.3333333333333333
1134;573.4437191009522;32.50428361790255;0.8416702270507812;0.041638694276423804;100;{0: 1, 1: 2, 2: 1, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 2, 2: 1, 3: 1, 4: 1}};0.9284147983694861;0.9290153224632407;0.9277369340515359;0.9287738789028557;0.9286191977507541;0.9285120263075746;0.00043441473214267867;1226;0.8978005410231764;0.8968594066240732;0.8966888120767564;0.9002150446165917;0.8987515093303913;0.8980630627341977;0.001304703436619845;716;0.9408846449117358;0.9427697522921266;0.9398877112925336;0.9435108129771766;0.9412590764804405;0.9416623995908026;0.001308430546894384;830;0.8978005410231764;0.8968594066240732;0.8966888120767564;0.9002150446165917;0.8987515093303913;0.8980630627341977;0.001304703436619845;716;0.91544051552072;0.9158217236837466;0.914402870864264;0.918020565723053;0.9161886210436666;0.9159748593670901;0.001184122484026382;637;0.9244229946461654;0.9251538812896087;0.9236431031960037;0.9248289296692034;0.9246555384111788;0.9245408894424318;0.0005082892661154376;1255;0.9284147983694861;0.9290153224632407;0.9277369340515359;0.9287738789028557;0.9286191977507541;0.9285120263075746;0.00043441473214267867;1226;0.9234815758797306;0.9240914413587856;0.9227446829529203;0.9239051935887519;0.9237500003446744;0.9235945788249726;0.00046959608531929294;1094;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666
1135;572.3654252052307;27.788195466748018;0.8029050350189209;0.03597490020917425;100;{0: 1, 1: 2, 2: 1, 3: 1, 4: 1};{'C': 100, 'class_weight': {0: 1, 1: 2, 2: 1, 3: 1, 4: 1}};0.9284147983694861;0.9290153224632407;0.9277369340515359;0.9287738789028557;0.9286191977507541;0.9285120263075746;0.00043441473214267867;1226;0.8978005410231764;0.8968594066240732;0.8966888120767564;0.9002150446165917;0.8987515093303913;0.8980630627341977;0.001304703436619845;716;0.9408846449117358;0.9427697522921266;0.9398877112925336;0.9435108129771766;0.9412590764804405;0.9416623995908026;0.001308430546894384;830;0.8978005410231764;0.8968594066240732;0.8966888120767564;0.9002150446165917;0.8987515093303913;0.8980630627341977;0.001304703436619845;716;0.91544051552072;0.9158217236837466;0.914402870864264;0.918020565723053;0.9161886210436666;0.9159748593670901;0.001184122484026382;637;0.9244229946461654;0.9251538812896087;0.9236431031960037;0.9248289296692034;0.9246555384111788;0.9245408894424318;0.0005082892661154376;1255;0.9284147983694861;0.9290153224632407;0.9277369340515359;0.9287738789028557;0.9286191977507541;0.9285120263075746;0.00043441473214267867;1226;0.9234815758797306;0.9240914413587856;0.9227446829529203;0.9239051935887519;0.9237500003446744;0.9235945788249726;0.00046959608531929294;1094;1;0.16666666666666666;2;0.3333333333333333;1;0.16666666666666666;1;0.16666666666666666;1;0.16666666666666666
